CID,survey,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1834104,des:C,0.23928,2.163504775753599e-08,7.895416774361853e-08,4.5305867450809386e-10,3.4486247829550565e-10,4.7020797055166944e-09
1366436,des:C,0.23954,1.3455441757146894e-07,2.4374019453940493e-07,2.3407334768228363e-09,1.5314576672688165e-09,4.728025273117732e-09
1368188,des:C,0.24003,4.775668922202842e-09,9.122148633482688e-07,4.01233348850628e-09,1.7408867725619825e-09,4.777116728996136e-09
1780045,des:C,0.24283,7.620795303629891e-07,2.04767694463762e-06,6.918954983914566e-08,9.116574365716455e-08,5.062503270378239e-09
1246275,des:C,0.24605,4.655822388001444e-08,1.2147146038200664e-07,9.543807751139536e-10,1.299905064462754e-09,5.4009327569298e-09
1302359,des:C,0.25308,1.39690828865022e-06,2.204321692279873e-06,1.3853061004771062e-08,1.4687058656808514e-08,6.177848464629091e-09
1279420,des:C,0.25691,1.3968549824885215e-10,1.6932575364069996e-09,7.949700081805249e-06,8.694026676216346e-06,6.623079859021662e-09
1262232,des:C,0.26103,4.1013346226104304e-08,6.972768655748897e-08,7.184701991860697e-06,6.417559635876172e-06,7.119317404399167e-09
1261784,des:C,0.26523,1.242638051916564e-07,5.253997303968236e-07,5.81772114520928e-10,4.3560561563556533e-10,7.643641063644603e-09
1319870,des:C,0.26767,6.657862637192208e-10,6.312987584211094e-08,4.441472700324878e-08,4.96724424029394e-08,7.956802587309881e-09
1309288,des:C,0.26793,7.47738532653146e-07,6.950292748587923e-07,2.494277524165338e-10,7.068870175986753e-10,7.990542913892522e-09
1968046,des:C,0.27255,1.3170085869475314e-07,8.424053928224791e-07,1.4691269440074538e-09,1.499555202248154e-09,8.601986640846768e-09
1260556,des:C,0.27437,1.4798266106243223e-09,1.39742699167469e-08,2.7334191670348325e-10,2.9397644002117625e-10,8.849046994932723e-09
1547086,des:C,0.27578,7.19512607949762e-09,1.6243294121765984e-07,1.2146748930897818e-09,1.3524362285477309e-09,9.036786443242989e-09
1305756,des:C,0.27589,2.735677135375773e-07,6.625410801022851e-07,1.5120296682671449e-09,6.840321607082671e-10,9.051132982710427e-09
1297465,des:C,0.27784,1.6811616814843633e-09,2.2847134416355223e-09,1.1699786725608349e-10,5.948746419912406e-10,9.307346827775808e-09
1290967,des:C,0.2811,6.804184605449689e-08,4.698180493924191e-07,8.908766659982435e-09,5.912143748859402e-09,9.743670121982588e-09
1902212,des:C,0.28169,5.215060496781156e-08,3.9644774301921483e-07,1.1615779365943669e-09,9.281774755497482e-10,9.823704686171723e-09
1302123,des:C,0.29156,8.884275423435001e-10,1.4870231701781163e-08,7.583383834826794e-09,7.077813903556629e-09,1.1211132400190519e-08
1547071,des:C,0.29911,1.1195502182921344e-08,7.171407126859135e-08,9.962243802939465e-05,0.00034245772518862064,1.2334279569518629e-08
1294948,des:C,0.30246,7.303886579326191e-06,9.683075915661788e-06,4.187964411529223e-08,4.401055226815847e-08,1.2849799298512052e-08
1335717,des:C,0.30477,1.688559747093974e-07,9.279480873951946e-07,8.77655981746e-08,3.034043866961154e-08,1.3211424868806475e-08
1340954,des:C,0.30517,3.282147217196785e-07,1.5331303525456114e-06,0.0005896539407095964,6.920872950336287e-05,1.3274553721106176e-08
1319821,des:C,0.3088,1.6818387934622586e-08,4.870926364301194e-08,3.3021297884495057e-06,1.531146029716459e-06,1.3854326687688294e-08
1323831,des:C,0.31079,1.508893942753839e-07,6.314964200032413e-07,7.112909217561694e-10,4.2186104776683693e-10,1.4177422375285659e-08
1880686,des:C,0.31406,3.657351474329274e-07,5.819425527301405e-07,3.396895763584978e-07,1.0929687735330665e-06,1.4716426083531732e-08
1943111,des:C,0.31562,3.0421944089282293e-09,2.66256682484356e-08,3.033800109807396e-06,7.552787155788406e-06,1.49771083936907e-08
1929024,des:C,0.31564,3.291040492870906e-09,1.9443929569318855e-07,7.321855104384084e-09,9.142746069463258e-09,1.4980465333176074e-08
1897267,des:C,0.3192,1.1472284146901349e-06,5.07198457063253e-06,1.0046617658632206e-06,1.7932733283017691e-06,1.558399327388931e-08
1366482,des:C,0.32154,1.0352124848295985e-08,3.9388190485795434e-08,1.54440620278254e-07,2.697540114352675e-07,1.5987185921139998e-08
1303215,des:C,0.32869,1.0543811593507032e-06,0.00011319553839184992,1.5414619673410793e-09,4.407401715424165e-09,1.7091814547076904e-08
1337687,des:C,0.32869,1.4584925676197372e-08,1.0520944922653604e-06,9.737105826609154e-10,1.1556476843524975e-09,1.7091814547076904e-08
1293783,des:C,0.32874,1.4990333591082582e-07,5.205758142886924e-07,7.462640122389149e-08,6.963505207223941e-08,1.709862708601773e-08
1316465,des:C,0.32909,7.661301372924475e-08,3.8814661868035444e-07,5.751783896197509e-10,5.982840305162528e-10,1.7146352866279964e-08
1449074,des:C,0.33186,1.6093234861334674e-08,1.7778670732472983e-07,1.5211603714081144e-08,6.310740244419449e-09,1.7526414595378003e-08
1339217,des:C,0.33191,3.5402847430187093e-09,4.055522293351553e-08,7.795882619627103e-10,6.30550201842876e-10,1.753331319455768e-08
1306141,des:C,0.33239,8.607620671558869e-05,0.0001670741198044079,1.0114958868722686e-07,9.543130255503307e-08,1.7599608812059962e-08
1257356,des:C,0.33257,1.3799082154673892e-08,6.05177850540625e-08,1.8219704052482225e-09,2.4434535491652434e-09,1.762450192085253e-08
1309492,des:C,0.33352,1.270858957463426e-07,1.7701876406483354e-06,1.688523284719569e-07,3.8329057945365864e-07,1.7756173654687447e-08
1346956,des:C,0.33352,1.5644459462446547e-09,6.2619013894660676e-09,1.4993470197373272e-07,3.667745745893351e-08,1.7756173654687447e-08
1257609,des:C,0.33389,1.188993774267384e-06,1.5068082052781318e-05,1.8745753614302233e-08,9.968617188779533e-09,1.7807588922465196e-08
1319066,des:C,0.33403,7.618894546268983e-09,3.076830020012247e-08,1.8186282703607174e-07,1.3899676225143429e-07,1.7827062732025402e-08
1309293,des:C,0.33472,3.6427475718660283e-09,1.1845531654677755e-08,1.9475936518953652e-07,4.2479326403127517e-07,1.7923196271975332e-08
1297318,des:C,0.33479,8.644254625448985e-09,3.0120886859777047e-08,1.1391571853201715e-06,1.3099450882165493e-06,1.7932963392858828e-08
1346966,des:C,0.33513,9.489195715180007e-10,4.10369741423495e-09,9.853581316957506e-06,1.594069979214078e-05,1.798044153907681e-08
1262163,des:C,0.3352,7.925756679131786e-09,3.692063538390327e-08,5.6773412994908e-07,1.5918807230700073e-06,1.7990224243107654e-08
1246281,des:C,0.33549,1.3010961530142373e-08,1.8664879594952615e-07,1.4462000868827262e-09,1.163495719415622e-09,1.8030780931243392e-08
1330530,des:C,0.33633,9.758235382272425e-09,9.472792446906365e-08,1.084916543823256e-06,9.5809813366e-07,1.8148513168235185e-08
1287437,des:C,0.33681,3.157277553331235e-07,4.05639712237318e-07,2.1879142135204816e-07,1.9937361790508796e-07,1.8215960744115717e-08
1871017,des:C,0.3372,1.9876858398479848e-08,2.595219655099269e-07,2.519644932605446e-07,6.520600398656985e-07,1.827085401383657e-08
1909375,des:C,0.33753,3.110997614136686e-08,1.2117020393490056e-07,1.639358260505801e-07,3.438452020244958e-07,1.8317366669595177e-08
1313057,des:C,0.33754,1.5076819703057102e-07,9.68364268300391e-07,5.6998388526530936e-08,2.3263370559759672e-08,1.8318777067055938e-08
1322819,des:C,0.33759,2.2003225587920234e-09,2.2839064476217144e-08,2.42838510753889e-07,1.338828973930273e-07,1.8325829868808712e-08
1263197,des:C,0.33778,2.0706594167971666e-07,1.155959064776778e-06,1.3626068679246073e-08,2.5107308688584926e-08,1.8352642895112222e-08
1300912,des:C,0.3378,3.5634706576502966e-09,1.8330961550564535e-08,1.853325164127899e-09,3.0935802983766275e-09,1.835546645916445e-08
1723034,des:C,0.33784,3.383744850656326e-09,2.7528479733540783e-08,2.2877115953163888e-07,5.731487627223972e-07,1.836111423882786e-08
1262131,des:C,0.33802,3.539816407802293e-07,2.569897919661622e-06,1.1683149495009211e-07,3.668137044954743e-08,1.838653999805779e-08
1343337,des:C,0.33899,3.6737437473811494e-08,1.0729500852229634e-07,4.744824341533219e-08,6.346036615474895e-08,1.8523859429196507e-08
1319614,des:C,0.3392,3.0017231923298247e-09,2.8060819357502843e-08,2.7119857634774565e-10,4.97535591073677e-10,1.8553655651792185e-08
1643312,des:C,0.34037,2.4058759856254145e-07,2.679953088787991e-06,4.0055378391405555e-06,6.733880972375549e-06,1.8720101514791345e-08
1332819,des:C,0.3418,9.021397358180398e-09,1.4623562918438543e-07,1.6152115236559062e-05,1.1400333603259335e-05,1.8924544722639637e-08
1249805,des:C,0.34273,3.5900934506116894e-06,7.552736373507005e-06,1.2183616179957185e-07,6.757952217908959e-08,1.9058100143152803e-08
1301936,des:C,0.34304,5.729528183361568e-09,2.5308643359607812e-08,7.369004417581748e-07,3.183534388070856e-07,1.910272297487785e-08
1332747,des:C,0.34305,2.4934822237041933e-09,1.4817131962060607e-08,1.6324691185000116e-07,2.117553836225071e-07,1.9104163289809655e-08
1297365,des:C,0.34316,3.264719833430627e-08,4.6977549104970275e-07,2.0136414596441256e-08,6.643825976359845e-09,1.9120010337638005e-08
1318661,des:C,0.34451,9.379532229991748e-10,1.9662208263817896e-09,8.999566558598938e-07,7.075518355487841e-07,1.931503192749814e-08
1921361,des:C,0.34459,1.3240015286869718e-08,5.947870090793336e-08,1.7558210547780499e-07,1.460783815862049e-07,1.9326619820154904e-08
1309330,des:C,0.34472,0.00020009714510159135,0.00030741840603343485,2.9125410931099547e-09,4.385018105618614e-09,1.934545755721734e-08
1256570,des:C,0.34548,7.307896212650874e-09,2.4375980958706502e-08,2.369026447078666e-09,4.547967759939572e-09,1.9455769497574938e-08
1835110,des:C,0.3455,1.6365765153393468e-08,4.688223151615094e-08,1.7059636523199382e-08,8.289028149201326e-09,1.9458676678515403e-08
1432017,des:C,0.34579,3.4675712025834854e-07,1.6671842722936492e-06,0.0001102942518870021,0.0005983477633075569,1.950085520850268e-08
1277715,des:C,0.34601,3.0908229501876133e-07,1.3540099419445203e-06,2.6720596138927476e-09,1.0296074747956934e-09,1.9532883174447557e-08
1658072,des:C,0.34721,3.815817713495092e-07,9.19018845414075e-07,1.2125787831501581e-05,2.4073143387783622e-05,1.970804377823516e-08
1593067,des:C,0.34776,1.2254269489108066e-05,2.4803109246298612e-05,1.2801392202892893e-07,1.630103512000109e-07,1.978858702441295e-08
1326216,des:C,0.34832,3.5480036654752407e-09,1.8466859157616993e-08,5.2353017404981673e-08,9.534419457805931e-08,1.9870763447332284e-08
1295315,des:C,0.34886,8.174225986926016e-08,1.8565561460247996e-07,0.00013770513939189398,0.00041204795711479407,1.9950166259145594e-08
1248677,des:C,0.35016,3.882511653703239e-11,1.9988454207939436e-10,1.3604471681114416e-08,1.4822754005752741e-08,2.0141970564775308e-08
1432027,des:C,0.35039,2.0933217393426403e-07,1.1072421249133729e-06,9.75977111420944e-11,1.9228390803183897e-10,2.017600070770481e-08
1256933,des:C,0.35284,5.262241805743044e-07,1.428967330346847e-06,6.413925270382357e-08,2.4591364108515732e-08,2.054027826849378e-08
1324562,des:C,0.35299,1.2862848969964229e-08,4.824522388446417e-08,2.0271412556742563e-07,2.1928637092141458e-07,2.056268685482449e-08
1295592,des:C,0.35631,5.206120615417569e-07,4.022234190761913e-06,4.3952604645865645e-07,9.79629297899281e-07,2.1061791163011166e-08
1324790,des:C,0.35723,2.424160434341951e-06,8.767103838698227e-06,8.557144682505183e-10,8.782409429569778e-10,2.1201156178583254e-08
1397029,des:C,0.35942,1.0442320648208512e-05,2.2128183506582457e-05,5.440002115217091e-07,2.8700386904266073e-07,2.153475455544147e-08
1307830,des:C,0.35948,5.5882565602725896e-11,1.911007798063424e-10,2.7111210580961173e-07,2.709879812532534e-07,2.1543930887258914e-08
1315950,des:C,0.35948,8.86003672490784e-11,2.316526266540786e-10,8.71907344935222e-08,1.5365124247899494e-07,2.1543930887258914e-08
1645158,des:C,0.36048,3.0104494685988053e-07,8.286979206338494e-07,1.0116125208443252e-07,9.938512242798026e-08,2.169715752328614e-08
1346137,des:C,0.36326,2.639459273561435e-10,2.087310163524425e-09,4.7333242914175524e-08,3.4469939377184606e-08,2.2125980427638268e-08
1330533,des:C,0.36444,4.906597085068211e-07,6.36024995932714e-06,2.890343403529326e-07,7.041887655613741e-07,2.230926737036923e-08
1339402,des:C,0.36538,8.642885734406491e-07,2.4309561973002972e-06,1.7305954418377897e-07,9.922543022816802e-08,2.2455816625011394e-08
1447133,des:C,0.3654,1.7228492509039102e-08,8.558958369898012e-08,2.1663065708930615e-05,1.582972662820874e-05,2.2458939906739615e-08
1920365,des:C,0.36549,1.5946451780318385e-07,3.040081543702817e-07,2.2150954855271756e-07,2.697987354558757e-07,2.247299736220701e-08
1299746,des:C,0.36571,9.673768189909987e-05,0.0002144524390420779,6.066522409555421e-07,4.095098388539996e-07,2.2507378546291963e-08
1299643,des:C,0.37678,3.985537805504756e-06,4.6741089420922095e-05,7.511159918009831e-09,2.52609532087689e-08,2.4273947241292544e-08
1315795,des:C,0.37813,3.999882939817816e-09,1.217664881296629e-07,1.1625577962395668e-05,1.7773977066488824e-05,2.4495635726259386e-08
1837096,des:C,0.37937,2.7478911243618045e-05,2.8262849223149123e-05,4.099275393729949e-09,6.124711257289213e-09,2.4700148603678996e-08
1948209,des:C,0.37942,2.5926108273963143e-08,1.9169228197396426e-07,2.5268874120208124e-06,1.8228226294156553e-06,2.4708412922736938e-08
1299785,des:C,0.38131,5.020526062446101e-06,1.7017465902626347e-05,6.240417977962122e-08,7.633147884557251e-08,2.50218178738721e-08
1324582,des:C,0.38185,1.0244110995303625e-08,8.843221288131681e-08,2.3565010571924712e-08,9.340565990173132e-09,2.5111724924486144e-08
1262135,des:C,0.38328,6.349832742291143e-07,2.3502991826610736e-06,6.104959276152045e-06,1.821451993234439e-05,2.5350590946820984e-08
1246314,des:C,0.38337,2.886886733508977e-05,3.9973554094300646e-05,4.805052788877533e-07,1.1988414977362278e-06,2.536566229326937e-08
1283272,des:C,0.38353,7.978034026100377e-09,2.6272757601942105e-07,1.2030276497581703e-07,9.211241072043759e-08,2.5392466856712343e-08
1291788,des:C,0.384,3.618422242389231e-06,6.305423218601814e-06,6.807671117407893e-07,8.121684513568885e-07,2.547128712344649e-08
1702096,des:C,0.38809,9.434657248620022e-08,2.040500813509964e-07,2.553426050097674e-07,2.2060256298156926e-07,2.616234735071885e-08
1702083,des:C,0.38884,2.211705914764335e-08,4.3508978621258104e-08,1.1833223851330978e-06,1.176129360358866e-06,2.6290073458349105e-08
1643313,des:C,0.39044,1.9585088406073482e-08,7.321535767919404e-08,4.3853868929947374e-10,1.197379364152874e-09,2.6563595333958256e-08
1307953,des:C,0.39146,4.245091625067082e-08,2.816818184510101e-07,1.3170445814856672e-06,2.3263794794146566e-06,2.6738704357755483e-08
1923155,des:C,0.39201,5.391559680133619e-09,3.544364857567069e-08,9.500470910500949e-08,9.735196992717983e-08,2.6833364618700962e-08
1291794,des:C,0.39512,6.684328858151503e-07,3.1956022278747204e-06,4.6633080121705134e-05,3.907009603911372e-05,2.7371772270379033e-08
1254762,des:C,0.39827,9.975792935134281e-08,1.1396547038608535e-07,1.5822126896807693e-05,1.5134045566232842e-05,2.7922556415011722e-08
1920362,des:C,0.39835,2.9368710332681295e-07,3.247795648528537e-07,2.0135183637012222e-06,9.099481504803741e-07,2.793661602261285e-08
1335885,des:C,0.39932,7.590860815881659e-07,1.4636713847854043e-06,6.527685758186421e-09,9.535714729044371e-09,2.8107370345540556e-08
1581048,des:C,0.40194,6.627562011342867e-08,1.3911367124975598e-07,7.68710992468628e-08,6.001828571803931e-08,2.8571183437991354e-08
1257419,des:C,0.40361,2.422879723980838e-07,2.6189356990906387e-07,2.8026696359316286e-08,2.5128224187573372e-08,2.886880071377875e-08
1304777,des:C,0.40476,7.921020843409992e-08,3.831058081382561e-07,1.7979742115887058e-08,3.025182095501737e-08,2.9074643321689243e-08
1284601,des:C,0.40512,2.122185565678566e-08,8.360039261746928e-07,1.0757487665930588e-07,1.2315393035437683e-07,2.9139231294634155e-08
1308314,des:C,0.40647,1.1116685171505453e-08,1.0025459313097872e-07,3.035151140574665e-08,6.241678589351884e-08,2.9382074415248087e-08
1719037,des:C,0.40746,9.304707693244579e-10,3.433366831789792e-09,2.236466585434167e-09,1.7746578150879781e-09,2.956079983180962e-08
1892217,des:C,0.40897,2.370324215643261e-09,7.208357957297739e-09,4.284527779837285e-09,2.109088513565435e-08,2.983444488440591e-08
1495047,des:C,0.41097,4.220413595767051e-08,4.955881972307926e-07,1.7960918472983186e-05,7.903193970715761e-06,3.019882945493914e-08
1301963,des:C,0.41527,4.778379213946384e-07,4.6869094455500514e-07,2.2886250951074215e-07,4.6343731060695386e-07,3.098974574915771e-08
1289600,des:C,0.41962,4.064842656865453e-06,8.536647479315597e-06,2.1281716368593408e-07,3.791140540751382e-07,3.18002614739328e-08
1265426,des:C,0.42029,9.49340620544147e-08,2.354413759719023e-07,6.698972126557007e-05,0.00010696308066391352,3.1926029394287825e-08
1338762,des:C,0.42054,9.390600911786377e-08,2.467171646483979e-07,1.3977384875463798e-07,3.383582105288251e-07,3.1973021309990297e-08
1306626,des:C,0.42089,3.943124800617444e-06,3.4297852143376304e-06,3.1033709496145976e-09,5.174267625864883e-09,3.2038868049860605e-08
1332721,des:C,0.42224,3.1203271011063267e-07,3.92828152756988e-06,1.0574993072718033e-08,1.4836427403073056e-08,3.229348282199728e-08
1257256,des:C,0.42235,1.7064859090626393e-07,9.278449269403144e-07,5.235128983788492e-06,2.7186118275878467e-06,3.231427361129864e-08
1567044,des:C,0.42273,7.226747278953083e-07,2.871685516275509e-06,2.1855344681320027e-07,2.849248929712734e-07,3.2386147815973156e-08
1318659,des:C,0.42354,3.626821091176797e-09,3.054323122918301e-08,8.110264660553737e-06,1.8125195114274313e-05,3.253961984321894e-08
1264039,des:C,0.4246,1.5752727027493003e-09,2.030168210208157e-08,7.674591438795659e-09,5.8904455285602154e-09,3.274100779128212e-08
1280039,des:C,0.42569,3.790223685315462e-07,1.6646434812010394e-06,4.184960952042518e-09,2.8396322947039037e-09,3.297292450648887e-08
1335432,des:C,0.42692,7.367075064724693e-08,1.5201963222054528e-06,1.4261364961645118e-07,7.379297528075313e-08,3.325149788825158e-08
1655086,des:C,0.42781,1.9023975403914812e-06,1.0027241724797341e-05,1.419184778987898e-08,9.760525682345272e-09,3.345379796179955e-08
1293789,des:C,0.42857,1.7212065861809714e-06,2.900112474801934e-06,1.3417891258095682e-09,1.8493559357351172e-09,3.362703423293468e-08
1618042,des:C,0.42893,4.694612100613119e-08,1.395239614324018e-07,3.452503210294216e-08,6.196729088261003e-08,3.3709249669725834e-08
1810236,des:C,0.42926,4.6837217712596845e-08,3.722183195475172e-07,2.2181259297717903e-09,2.3368752572638e-09,3.3784702003304407e-08
1290007,des:C,0.43112,3.778124735353152e-07,1.229394173407545e-06,2.2477647470171357e-08,1.406266982532428e-08,3.42115563305146e-08
1899442,des:C,0.43144,1.3064497057010568e-07,8.995229223644033e-07,3.2164392674253854e-09,1.3214606691289951e-09,3.42852637992086e-08
1252521,des:C,0.43322,4.621899607505437e-08,1.652256331788183e-07,1.8423827228898193e-07,1.3393947823859638e-07,3.4696709238753964e-08
