CID,GROUP,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1431072,E,0.42267,9.965111622057383e-08,7.007854971347652e-07,2.1397015561343668e-08,1.561156150123199e-08,1.3044970938561886e-08
1516019,E,0.42436,0.0001858829134147,0.0003184309833062,1.3211451340059446e-07,7.465618063055154e-08,1.3203131659491322e-08
1251225,E,0.43172,6.161913598899678e-09,1.2543791426517196e-08,1.8400913247368686e-07,4.1684866083197946e-07,1.3849482810123776e-08
1922297,E,0.43225,5.4283242347888365e-06,1.0943002933750672e-05,1.0798331221570829e-08,6.822938119796905e-09,1.3896255704540093e-08
1883111,E,0.43278,1.5195258827849792e-07,1.3828647507361629e-06,2.6905711135221713e-08,2.0595331894034253e-08,1.3943107447288573e-08
1908380,E,0.43668,2.267089091425992e-08,1.511844107813662e-07,2.3997126415274114e-07,2.9453062964328053e-07,1.4290290372095324e-08
1336008,E,0.43764,4.7710710479654125e-09,1.1883733207313349e-08,9.219183887911831e-06,6.8125112044259415e-06,1.4376405598842845e-08
1253148,E,0.43868,1.9804303240294417e-07,5.369656664353773e-07,1.0589118840085782e-08,1.1194289736975781e-08,1.4469989021382637e-08
1536026,E,0.44129,5.972037406446912e-08,1.341024678257039e-07,3.1699826985777033e-08,1.295700820652737e-08,1.4706184457556761e-08
1328105,E,0.44153,3.061254984885976e-07,8.557585623450693e-07,5.659623090288759e-06,6.8114469909444546e-06,1.4727999577162396e-08
1311247,E,0.44183,3.770031749600489e-09,3.5255605696116496e-08,4.163555680806318e-09,4.6764282847678e-09,1.4755291213283004e-08
1255008,E,0.4438,2.1690480250681156e-05,7.739821440094934e-05,8.942609008159406e-09,8.38124144338577e-09,1.4935133919269598e-08
1249956,E,0.44628,1.4269899635122047e-05,3.498777230778628e-05,1.7287333429065715e-10,8.566991290535934e-11,1.5163083785990653e-08
1367331,E,0.44684,3.75506651589263e-05,7.457722837157743e-05,1.2078386795154413e-10,1.6730740117191027e-10,1.521479526747845e-08
1450148,E,0.44736,5.201844923509592e-08,1.741865307473543e-07,4.7025783841003417e-08,2.9947615397881125e-08,1.5262891891978597e-08
1900662,E,0.44791,2.8885349760950894e-08,9.05744840506825e-08,3.2807746129842465e-08,2.4410751796819907e-08,1.5313845917401732e-08
1895036,E,0.45194,4.770510813195702e-06,1.2528970955029236e-05,1.3984744590093285e-07,1.5800782896227062e-07,1.5689790444536125e-08
1289346,E,0.45198,2.1912489233238253e-07,2.375966935709487e-06,1.3036801784564633e-06,1.302078155108919e-06,1.5693544752755905e-08
1290127,E,0.45222,2.6878237334913016e-08,1.8535923625465058e-07,4.639228672853899e-09,4.348027506314872e-09,1.5716080033560076e-08
1262252,E,0.45294,3.823976853411213e-07,2.9958646662137504e-06,3.348552226615695e-09,3.5111498525739493e-09,1.5783782885528402e-08
1253101,E,0.45332,5.993178343073569e-07,1.1763659024239837e-06,0.0003113895341682,0.0005096781805428,1.581957361236826e-08
1302110,E,0.45351,4.358404449907583e-09,1.3078700261579285e-08,1.3247807018201789e-08,2.5575833129780793e-08,1.5837484175634648e-08
1309694,E,0.45353,1.2285602037477893e-07,2.3026787826882336e-06,1.3990185059264111e-09,2.108609755359994e-09,1.5839370087552587e-08
1304193,E,0.45354,8.016143728605395e-08,4.339398177670571e-07,1.1400497226828117e-08,1.3533782623780352e-08,1.5840313085615263e-08
1334302,E,0.45463,1.6850949418598233e-08,1.1907669316897454e-07,1.4249161898627561e-09,8.306362029938881e-10,1.5943268153531728e-08
1339716,E,0.45682,6.976594496808286e-08,3.582100856216574e-07,3.942730773935592e-07,5.793101258295706e-07,1.615113098958327e-08
1915067,E,0.45699,8.264752663522623e-08,6.622553452290616e-07,3.0084026907407733e-07,5.855231027753961e-07,1.616732276908267e-08
1263244,E,0.45799,3.4459204820781394e-08,1.2125258594537224e-07,2.85530469246838e-06,4.0145028074445584e-06,1.626273273972034e-08
1879263,E,0.46192,2.4608081955800243e-08,1.759664923564565e-06,3.391094418708506e-06,3.6023048458829284e-06,1.6640413181272943e-08
1297742,E,0.46256,3.869356967202157e-07,2.336412096231811e-06,2.471573977710075e-05,4.4559205007266566e-05,1.6702328887257872e-08
1551020,E,0.46283,7.837226215932996e-06,2.005707968417205e-05,6.142308544111015e-10,4.96579287257821e-10,1.6728484059584782e-08
1484053,E,0.46322,2.926976351353633e-05,4.338616531281669e-05,1.811595532211591e-07,3.1900057934178025e-07,1.6766299878899804e-08
1596033,E,0.46937,8.01573171691862e-09,3.6067284728573165e-08,1.727089518892225e-08,2.7193966969667857e-08,1.7368271256434792e-08
1532056,E,0.47273,8.349423611147166e-09,2.4067396780467186e-08,3.080250542222825e-07,3.939668381195866e-07,1.7701637850589713e-08
1305785,E,0.47327,2.3626784629193882e-08,3.313156204817802e-07,1.1637619679460044e-08,8.999128051238333e-09,1.775551020063318e-08
1257102,E,0.4733,6.74062880177104e-07,1.5335978588426227e-06,2.225838902001148e-07,2.46236177592478e-07,1.775850550894526e-08
1403033,E,0.47435,3.9504641631784965e-08,2.0828481554898035e-07,5.271959622420787e-07,3.295425001046719e-07,1.7863500456154923e-08
1431096,E,0.4768,5.228479704559823e-07,4.400657221462671e-07,1.0502698532001765e-08,9.621395210104776e-09,1.821324230019056e-08
1302418,E,0.4778,3.121643393128689e-08,2.8687303019922433e-07,9.500643176898877e-08,1.4993690919295079e-07,1.8372316109759213e-08
1636093,E,0.47782,1.3954096189891288e-08,8.5952437797198e-08,2.306087475839796e-06,3.3236738138461717e-06,1.837550464083464e-08
1488029,E,0.47833,2.018494499878261e-09,7.32064700116096e-09,8.352380346702688e-06,8.849342385596821e-06,1.8456905660483818e-08
1249209,E,0.48312,3.961592364680744e-06,8.20411574518588e-06,2.402206099590469e-09,3.062675813396888e-09,1.923021633275232e-08
1248962,E,0.48342,4.1917448978050476e-08,2.1302745559991765e-07,5.024693105143308e-09,5.742109407727536e-09,1.9279177230319667e-08
1300441,E,0.48485,1.991787745840744e-07,7.581758137099412e-07,0.0003037220779318,0.0005922646254345,1.9513413051782913e-08
1302117,E,0.49238,1.607464943793011e-05,3.199424353506068e-05,1.718627119143198e-06,1.842435342219709e-06,2.077016922070529e-08
1376168,E,0.49239,1.2631365799271002e-08,1.0858538435544777e-07,4.979133207515368e-06,4.862224998426169e-05,2.0771864295006748e-08
1339703,E,0.49272,2.044130507787258e-06,2.500756250892552e-06,2.5467510282368777e-05,7.64040213627106e-05,2.0827840548845872e-08
1810037,E,0.4965,1.6259005574898489e-06,1.0239128389448673e-05,6.147881222681556e-07,2.556586313117426e-07,2.1474395802257106e-08
1312171,E,0.50043,1.4170209560715745e-08,8.426633987752017e-08,3.390005220502734e-06,4.187196991536071e-06,2.2157086692172387e-08
1264948,E,0.50394,1.2976783285159574e-08,7.603878911567656e-07,3.765891034825447e-05,5.509176900009177e-05,2.277584933231938e-08
1532057,E,0.50397,2.9559017451916126e-06,4.915130231839522e-06,2.6222041670541545e-07,4.261516371371671e-07,2.278117462879149e-08
1335472,E,0.50597,2.2681185838902055e-07,6.940161604671209e-07,5.63107769550394e-08,9.293354245290895e-08,2.3137598453908012e-08
1370944,E,0.50947,2.0804030237597492e-06,3.9743616285210326e-06,4.6598730747236435e-06,6.945090262341613e-06,2.3767997330418047e-08
1780122,E,0.50987,2.038767829200983e-05,3.919669594032523e-05,1.9267109485610382e-06,4.22916299295979e-06,2.3840582407462368e-08
1889022,E,0.51127,6.219540114421426e-07,2.249372241665445e-06,1.291517983814638e-07,1.0626406417813117e-07,2.4095501662834412e-08
1300470,E,0.51413,2.2723804951796605e-07,1.134994794861731e-06,1.8071162252602138e-08,6.042368374559269e-08,2.4620478710463233e-08
1370135,E,0.51615,5.646154090210238e-07,1.3224468035941444e-06,2.1957105559633787e-07,4.111858268672634e-07,2.4994675725945057e-08
1342647,E,0.51618,1.7817437441177884e-07,3.080808347771993e-07,7.523595516382994e-08,6.929084497839182e-08,2.5000254375764674e-08
1320066,E,0.5192,2.49726912929885e-08,3.836063120230213e-07,6.660006709558155e-07,6.790398930534416e-07,2.5565023876212367e-08
1312164,E,0.52327,3.1677861843392776e-08,1.5576848476664124e-07,1.308007289899088e-08,1.694620453939554e-08,2.6336132940292943e-08
1257144,E,0.52559,1.389951858495209e-07,7.564096628258489e-07,6.651814397951552e-08,2.7764283127903137e-08,2.6784457416701836e-08
1320126,E,0.52685,1.0952569038412883e-07,4.26087875749559e-07,2.324487598918783e-06,2.2883180944179684e-06,2.703536361996845e-08
1260889,E,0.52885,3.120586959721575e-08,8.436837070700471e-07,5.386744529712976e-06,1.452819957288211e-05,2.7436029359538342e-08
1302346,E,0.53042,6.214256399752205e-08,1.6715937026880846e-07,1.550969367727681e-07,3.02485188673963e-07,2.7752616773178365e-08
1574017,E,0.53287,4.6633352427714585e-08,2.269664931541115e-07,1.1619666931160793e-08,4.292474678298698e-09,2.825028276332272e-08
1536021,E,0.5341,6.930512424431555e-06,1.3953492115725124e-05,1.1892686887228969e-08,9.411163025949896e-09,2.8501798899085532e-08
1876305,E,0.53667,4.5232580297764186e-08,1.2478933250804698e-07,1.685265590771272e-07,2.348747756708827e-07,2.903092221335224e-08
1912110,E,0.53763,1.4968874441771224e-07,3.844590741071582e-07,1.6773704182183436e-08,1.8407990617491858e-08,2.9229819800609457e-08
1636043,E,0.53944,4.53327112105819e-07,2.929743640801879e-06,2.459494134060481e-08,7.510551512421408e-08,2.9606671640491923e-08
1252364,E,0.54134,1.890921198687195e-07,7.010812141716054e-07,6.374896640804082e-07,4.4276215060725914e-07,3.000485877461328e-08
1644213,E,0.54509,3.9010941131620935e-08,1.6305231076297012e-07,2.7269625752982367e-06,3.94659239922117e-06,3.079855976888571e-08
1641288,E,0.54529,1.3261716236490352e-07,4.881611577608367e-07,1.5480004182445415e-07,2.654870652604599e-07,3.084118151935438e-08
1306980,E,0.54674,1.6155979486255273e-06,7.435879488190908e-06,2.137347986418748e-09,2.103873003599681e-09,3.115107059141576e-08
1530098,E,0.54758,2.2872172738169146e-08,6.20764028795789e-08,2.148204535102525e-09,3.078655161131395e-09,3.133130117812344e-08
1899065,E,0.54762,4.367692247550661e-08,2.419515351540886e-07,3.390503251767913e-09,2.853584494047679e-09,3.133989655446224e-08
1291733,E,0.54784,9.613251370652e-09,7.89245405884086e-08,1.6199011781146366e-07,1.3354346271043774e-07,3.1387192196423165e-08
1258802,E,0.54947,3.934597110633165e-07,1.9765979113714625e-06,6.069736755438649e-08,1.1288512805022841e-07,3.1738720797559454e-08
1368111,E,0.55095,9.16175744106378e-07,2.6315553331799335e-06,9.454093614916191e-06,5.023126116668385e-06,3.2059595781992686e-08
1880545,E,0.55111,2.3969429341355527e-08,6.000366103441814e-08,7.70926588138325e-09,5.779087728409468e-09,3.2094381635921237e-08
1264963,E,0.55214,5.405595613529152e-09,2.6792969582062893e-08,4.649499025056086e-06,5.467695719826394e-06,3.2318767110367395e-08
1341426,E,0.55321,4.22475516844744e-08,6.173611045794147e-07,3.2646374937957434e-08,3.2722574327063076e-08,3.2552694363753993e-08
1444028,E,0.55372,5.855971058207313e-07,1.5074050407072255e-06,4.773957496966803e-05,3.587256305649874e-05,3.2664489251803315e-08
1321492,E,0.55467,3.701728660593866e-07,3.5162069006368493e-06,7.094911489435379e-08,5.6743919132796164e-08,3.2873245593127854e-08
1833067,E,0.55577,1.7558725827385817e-07,1.0278930746865736e-06,5.7441722373858767e-08,7.147249658060337e-08,3.31157941891092e-08
1635042,E,0.55833,1.1147157391248487e-07,4.846328217786341e-07,8.999952491361356e-07,5.293406680015956e-07,3.3683722620227524e-08
1295685,E,0.55929,1.5071063880145764e-07,5.037413421876373e-07,1.1795544704641984e-08,9.576990173922144e-09,3.389794065681813e-08
1249182,E,0.56017,9.885220143579906e-07,7.719982582864941e-06,5.199487776671823e-09,8.196030192824088e-09,3.4094903692928254e-08
1915087,E,0.56104,3.3836789687382183e-06,2.7047726058248263e-05,0.0002640619187072,0.0023590828190841,3.4290189391646126e-08
1263579,E,0.56161,1.1000105675381158e-07,9.527433396418194e-06,7.838158452692624e-10,1.922764459869651e-09,3.4418437571543576e-08
1262267,E,0.56215,4.150313170129731e-07,2.9329647699092904e-06,3.951559585380596e-09,8.026287102984741e-09,3.454015666222913e-08
1285317,E,0.56441,3.710852106114188e-07,1.9582329019420298e-06,4.178448201456625e-06,4.514051657373829e-06,3.5051904790658713e-08
1432141,E,0.56489,1.8246839232493778e-07,5.554837126414907e-07,2.155455236731961e-07,3.262494896116644e-07,3.5161079169622346e-08
1283855,E,0.56536,1.0279395232122837e-08,1.248589382147438e-07,3.542847076566668e-09,3.337102360037316e-09,3.5268143570002025e-08
1315890,E,0.56699,2.737137252241317e-07,5.990352194379398e-07,6.7028339966474835e-06,8.912080125333155e-06,3.564071303294015e-08
1328089,E,0.56864,9.140321326534831e-10,1.1713103166490076e-08,5.801174182608586e-10,5.966648629635664e-10,3.601984764532477e-08
1305807,E,0.56997,1.4739528799540556e-06,3.094586451021367e-06,1.4420567853660806e-06,1.6886517258331638e-06,3.6326913211101323e-08
1248936,E,0.57093,3.434239535742433e-07,8.33992944546259e-07,5.631541058741371e-08,4.2619480353817415e-08,3.654936439775003e-08
1291222,E,0.57106,1.9580605405757206e-06,1.411294422593788e-05,0.0001321513163316,0.0001183968758196,3.6579540197285434e-08
1290394,E,0.57153,3.4932040033356437e-06,2.691749620946985e-05,7.289567200443709e-09,6.471340119749568e-09,3.6688741205614745e-08
1302353,E,0.57193,9.484411655547712e-08,1.380047898454161e-06,5.974798093133049e-06,5.8638935382938475e-06,3.67818064348758e-08
1328103,E,0.57472,3.120104792791717e-08,7.701799737802061e-08,4.35598817112252e-08,4.5963742344483506e-08,3.7434215146938334e-08
1466032,E,0.57606,1.3787535975045937e-05,1.4577709842005962e-05,4.475480153531334e-07,4.866684174397154e-07,3.7601497805707126e-08
1255142,E,0.57675,7.032448668950601e-09,5.433595903320034e-07,5.099523012052067e-07,4.093218194363159e-07,3.7667636580913625e-08
1337228,E,0.57741,2.8859581925158013e-08,1.4942970960098434e-07,1.5472903283371133e-07,2.559399852371601e-07,3.7730954137921284e-08
1281691,E,0.57821,1.7312879510850645e-08,6.291460765544387e-08,7.1270637570365915e-06,1.55307388234646e-05,3.7807773978835966e-08
1910065,E,0.57875,1.0128405432443365e-06,4.679241462280433e-05,9.813050000348849e-08,1.6655511415793976e-07,3.785967153519209e-08
1501158,E,0.58049,1.8023717391551805e-08,1.335312842405533e-07,1.528629461610244e-06,2.8723714862618458e-06,3.8027139126110535e-08
1263580,E,0.58276,4.790714137346754e-06,7.467661198523399e-06,1.3909791655830613e-06,2.3715072164315175e-06,3.824617252860828e-08
1770206,E,0.58411,1.9581402898188752e-08,3.078957309217694e-07,4.298851413409923e-07,8.618714102719701e-07,3.8376732954310174e-08
1300531,E,0.58454,4.382950622577846e-08,1.6197077723957784e-07,2.591613780300008e-06,2.361126149549562e-06,3.8418365582615275e-08
1331719,E,0.58627,1.8884220035440636e-08,3.5474154487261266e-07,0.0001152163361774,0.0002212520858562,3.8586092365957926e-08
1302572,E,0.5874,1.9094393800418876e-08,6.575402508895878e-08,2.698732024034888e-07,5.835523468642632e-07,3.8695845258181775e-08
1257129,E,0.58817,8.162797523324804e-09,5.13113346352629e-08,1.505985483824541e-05,3.8814318052672433e-05,3.877072191902721e-08
1299439,E,0.59158,6.581838566583346e-05,0.0001107486686745,1.366231675896014e-06,1.7244821329972269e-06,3.910318851721812e-08
1341423,E,0.5971,1.1864284689918122e-06,2.1214775831003197e-06,1.2457019241919362e-06,4.794353217201648e-06,3.96443834706866e-08
1338223,E,0.59952,3.9877804195139e-06,1.0509440175143034e-05,0.0004076535545423,0.0007278379581359,3.9882819219459446e-08
1876301,E,0.60073,1.757939783283805e-07,2.471098373393453e-06,8.768534858791944e-08,4.441425352226828e-07,4.00023051706752e-08
1259330,E,0.60243,8.237137055151172e-08,7.153504843801064e-07,1.983924963064643e-05,8.30964213634821e-05,4.0170479926729767e-08
1574019,E,0.60433,4.09167137284385e-07,1.189031977814479e-06,1.4188955694678886e-09,2.067161169514264e-09,4.035885741638619e-08
1531033,E,0.60888,5.717365997607415e-09,7.0492701918234e-08,3.839582058171084e-06,2.708900571649056e-05,4.0811763107633425e-08
1891030,E,0.61377,1.958570789201249e-06,3.2386691121083577e-06,1.9112770313981096e-07,1.7025311752256113e-07,4.1301329698648573e-08
1498017,E,0.62127,6.42596948123217e-07,6.283191423399031e-06,2.003667765128286e-07,2.220971045913794e-07,4.2057870228278625e-08
1255130,E,0.62411,2.8751070842753644e-08,1.502688883173377e-07,1.508451735387868e-07,1.6381045963293632e-07,4.234613919007537e-08
1590044,E,0.62931,1.0726578484980765e-07,8.616566169441198e-07,1.0307968905376549e-06,1.2671451090373552e-06,4.368671048128093e-08
1313177,E,0.63498,1.749330270115829e-07,7.564596842291719e-07,7.330549767249976e-09,4.591119310211238e-09,4.5358818463504526e-08
1304183,E,0.63502,2.7706985027575958e-08,1.5493050899785141e-07,1.4048434597591163e-06,1.175564856981181e-06,4.5370726185951944e-08
1257839,E,0.64421,1.8026080094095658e-07,5.531243493769803e-07,4.005736283636824e-06,4.91751452265271e-06,4.8147951695568894e-08
1317496,E,0.64429,1.0789472958283091e-08,4.552309669188464e-08,5.3012514485823195e-08,8.355591050905137e-08,4.8172489944238346e-08
1878612,E,0.64488,8.944376533371626e-08,5.611974945047627e-07,2.8834538046087064e-06,1.729841454712014e-06,4.835365258516758e-08
1302719,E,0.64527,7.12467721387631e-07,1.0003399615101294e-06,4.761920555160416e-06,8.859384419699892e-06,4.84735908205684e-08
1876263,E,0.64639,6.596900517490593e-07,3.296847233209298e-06,3.6047440624350117e-09,2.296915461424437e-09,4.8818854779750885e-08
1370898,E,0.65069,1.9673221763973705e-07,2.548290633777492e-06,1.0202032071252657e-07,7.557250938479786e-08,5.0155803971889656e-08
1309551,E,0.65135,9.67075867001463e-08,2.793566275593784e-07,1.1330463149028016e-08,1.7023753966331382e-08,5.036260889077777e-08
1575019,E,0.65214,2.831020831822138e-07,1.7509481308281409e-06,9.168011085909401e-08,7.106104190619467e-08,5.0610707552230043e-08
1303753,E,0.65242,3.854959849843807e-06,3.67647484969784e-06,3.0071004550724076e-07,1.800985434743895e-07,5.069878757394933e-08
1890041,E,0.65258,4.173167280827257e-09,2.3910878161669763e-08,2.888023888941178e-09,4.965818828735589e-09,5.0749153396951084e-08
1284567,E,0.65483,2.1659090966987004e-06,7.430287140975705e-06,2.6141416040811977e-06,1.7596867335856529e-06,5.1460071028495226e-08
1370113,E,0.65553,2.786239737209848e-07,1.482836251819386e-06,1.3215159862154406e-06,1.0022679581745169e-06,5.16822539093769e-08
1574028,E,0.65589,2.885946046535589e-07,5.50953505824527e-06,1.4584505328424268e-07,3.041315525462847e-07,5.1796705757136446e-08
1287883,E,0.65718,1.323634385011899e-07,5.151987321718133e-07,1.8120426948121236e-06,3.8151301190453304e-06,5.2207864397087745e-08
1564017,E,0.65792,2.4857754179318773e-06,1.0962963933980051e-05,4.1781177580165923e-07,3.008996874332658e-07,5.244445648754549e-08
1333949,E,0.65927,1.9491902535969946e-07,4.393172864616054e-07,0.0007041048117298,3.716520842520601e-05,5.2877455159910345e-08
1639025,E,0.6619,2.555096214101356e-07,9.315859808669964e-07,9.026702365053988e-07,3.5011692402089218e-06,5.372611280018695e-08
